,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,a,b,c
225,1606499934,1597.44,5882.35,6756.75,18.12,66.65,99097.90,0.0,29,226, Fri, 20/11/27, 17:58:54
226,1606500039,1602.56,5882.35,6756.75,18.04,66.92,99106.22,0.0,29,227, Fri, 20/11/27, 18:00:39
227,1606500122,1602.56,5813.95,6666.66,18.13,66.77,99102.82,0.0,29,228, Fri, 20/11/27, 18:02:02
228,1606500205,1602.56,5813.95,6756.75,18.23,66.09,99099.88,0.0,29,229, Fri, 20/11/27, 18:03:25
229,1606500288,1602.56,5813.95,6756.75,18.29,65.9,99109.75,0.0,29,230, Fri, 20/11/27, 18:04:48
230,1606500371,1602.56,5813.95,6756.75,18.21,65.98,99106.50,0.0,29,231, Fri, 20/11/27, 18:06:11
231,1606500467,1607.71,5813.95,6756.75,18.21,65.78,99108.:0,0.0,29,232, Fri, 20/11/27, 18:07:47
232,1606500550,1612.9,5813.95,6756.75,18.21,65.91,99110.01,0.0,29,233, Fri, 20/11/27, 18:09:10
233,1606500633,1612.9,5813.95,6756.75,18.15,65.66,99111.49,0.0,28,234, Fri, 20/11/27, 18:10:33
234,1606500728,1612.9,5813.95,6756.75,18.2,65.41,99116.44,0.0,29,235, Fri, 20/11/27, 18:12:08
235,1606500811,1618.12,5882.35,6756.75,18.22,65.05,99117.85,0.0,29,236, Fri, 20/11/27, 18:13:31
236,1606500894,1623.37,5813.95,6756.75,18.22,64.88,99118.68,0.0,29,237, Fri, 20/11/27, 18:14:54
237,1606500977,1618.12,5882.35,6756.75,18.17,64.7,99120.60,0.0,29,238, Fri, 20/11/27, 18:16:17
238,1606501060,1623.37,5813.95,6756.75,18.13,64.68,99124.51,0.0,29,239, Fri, 20/11/27, 18:17:40
239,1606501165,1618.12,5882.35,6756.75,18.11,64.73,99123.30,0.0,29,240, Fri, 20/11/27, 18:19:25
240,1606501248,1623.37,5882.35,6756.75,18.02,64.65,99123.75,0.0,29,241, Fri, 20/11/27, 18:20:48
241,1606501342,1623.37,5882.35,6666.66,18.02,64.63,99120.88,0.0,29,242, Fri, 20/11/27, 18:22:22
242,1606501425,1623.37,5882.35,6666.66,17.98,64.78,99122.12,0.0,29,243, Fri, 20/11/27, 18:23:45
243,1606501508,1628.66,5882.35,6666.66,17.98,64.48,99126.65,0.0,29,244, Fri, 20/11/27, 18:25:08
244,1606501591,1628.66,5882.35,6756.75,18.06,64.15,99122.70,0.0,29,245, Fri, 20/11/27, 18:26:31
245,1606501674,1633.98,5813.95,6666.66,18.2,63.49,99121.19,0.0,29,246, Fri, 20/11/27, 18:27:54
246,1606501757,1628.66,5882.35,6666.66,18.17,63.61,99127.81,0.0,29,247, Fri, 20/11/27, 18:29:17
247,1606501840,1633.98,5813.95,6756.75,18.13,63.51,99125.35,0.0,29,248, Fri, 20/11/27, 18:30:40
248,1606501923,1633.98,5813.95,6756.75,18.09,63.82,99134.02,0.0,29,249, Fri, 20/11/27, 18:32:03
249,1606502006,1639.34,5882.35,6666.66,17.96,64.45,99134.92,0.0,29,250, Fri, 20/11/27, 18:33:26
250,1606502089,1633.98,5813.95,6756.75,17.86,65.01,99140.95,0.0,29,251, Fri, 20/11/27, 18:34:49
251,1606502172,1639.34,5882.35,6756.75,17.73,65.81,99142.65,0.0,29,252, Fri, 20/11/27, 18:36:12
252,1606502263,1639.34,5813.95,6756.75,17.53,66.88,99139.44,0.0,29,253, Fri, 20/11/27, 18:37:43
253,1606502376,1644.73,5747.12,6756.75,17.29,68.18,99144.40,0.0,29,254, Fri, 20/11/27, 18:39:36
254,1606502491,1644.73,5813.95,6756.75,17.03,69.59,99142.62,0.0,29,255, Fri, 20/11/27, 18:41:31
255,1606502574,1650.16,5813.95,6756.75,16.82,70.67,99143.65,0.0,29,256, Fri, 20/11/27, 18:42:54
256,1606502657,1650.16,5882.35,6756.75,16.6,72.08,99149.20,0.0,29,257, Fri, 20/11/27, 18:44:17
257,1606502740,1655.62,5747.12,6666.66,16.38,73.37,99145.02,0.0,29,258, Fri, 20/11/27, 18:45:40
258,1606502823,1655.62,5747.12,6666.66,16.21,74.68,99147.45,0.0,29,259, Fri, 20/11/27, 18:47:03
259,1606502907,1655.62,5747.12,6756.75,16.06,75.68,99152.15,0.0,29,260, Fri, 20/11/27, 18:48:27
260,1606502990,1655.62,5813.95,6756.75,15.9,76.84,99157.05,0.0,29,261, Fri, 20/11/27, 18:49:50
261,1606503073,1655.62,5747.12,6756.75,15.77,77.97,99158.64,0.0,29,262, Fri, 20/11/27, 18:51:13
262,1606503157,1661.12,5813.95,6756.75,15.68,78.89,99160.86,0.0,29,263, Fri, 20/11/27, 18:52:37
263,1606503253,1661.12,5747.12,6666.66,15.52,80.41,99175.19,0.0,27,264, Fri, 20/11/27, 18:54:13
264,1606503337,1666.66,5747.12,6756.75,15.4,81.51,99162.52,0.0,29,265, Fri, 20/11/27, 18:55:37
265,1606503421,1666.66,5747.12,6666.66,15.32,82.24,99176.86,0.0,29,266, Fri, 20/11/27, 18:57:01
266,1606503505,1666.66,5747.12,6756.75,15.27,82.85,99170.68,0.0,29,267, Fri, 20/11/27, 18:58:25
267,1606503612,1666.66,5747.12,6756.75,15.21,83.46,99174.12,0.0,29,268, Fri, 20/11/27, 19:00:12
268,1606503696,1672.24,5813.95,6756.75,15.15,83.82,99177.38,0.0,23,269, Fri, 20/11/27, 19:01:36
269,1606503780,1672.24,5747.12,6666.66,15.13,84.1,99180.42,0.0,29,270, Fri, 20/11/27, 19:03:00
270,1606503876,1672.24,5813.95,6756.75,15.03,84.76,99180.76,0.0,29,271, Fri, 20/11/27, 19:04:36
271,1606503960,1683.5,5747.12,6756.75,14.97,85.55,99188.55,0.0,23,272, Fri, 20/11/27, 19:06:00
272,1606504044,1677.85,5813.95,6756.75,15.05,85.06,99177.89,0.0,29,273, Fri, 20/11/27, 19:07:24
273,1606504128,1677.85,5747.12,6666.66,15.02,85.09,99187.78,0.0,22,274, Fri, 20/11/27, 19:08:48
274,1606504212,1677.85,5813.95,6756.75,15.02,85.02,99191.44,0.0,29,275, Fri, 20/11/27, 19:10:12
275,1606504296,1683.5,5747.12,6666.66,15.0,85.43,99192.86,0.0,23,276, Fri, 20/11/27, 19:11:36
276,1606504380,1683.5,5813.95,6756.75,15.0,85.6,99192.86,0.0,29,277, Fri, 20/11/27, 19:13:00
277,1606504464,1683.5,5813.95,6756.75,15.02,85.47,99191.44,0.0,28,278, Fri, 20/11/27, 19:14:24
278,1606504548,1689.18,5747.12,6666.66,15.03,85.21,99198.45,0.0,28,279, Fri, 20/11/27, 19:15:48
279,1606504632,1694.91,5747.12,6666.66,14.93,85.86,99195.30,0.0,22,280, Fri, 20/11/27, 19:17:12
280,1606504724,1689.18,5747.12,6666.66,14.9,86.09,99194.82,0.0,28,281, Fri, 20/11/27, 19:18:44
281,1606504830,1689.18,5747.12,6756.75,14.93,86.54,99193.62,0.0,28,282, Fri, 20/11/27, 19:20:30
282,1606504914,1694.91,5747.12,6666.66,15.05,85.54,99192.08,0.0,28,283, Fri, 20/11/27, 19:21:54
283,1606505008,1700.68,5747.12,6666.66,15.1,84.73,99195.64,0.0,28,284, Fri, 20/11/27, 19:23:28
284,1606505092,1700.68,5747.12,6666.66,15.22,84.03,99189.56,0.0,28,285, Fri, 20/11/27, 19:24:52
285,1606505190,1700.68,5747.12,6666.66,15.46,82.51,99192.19,0.0,28,286, Fri, 20/11/27, 19:26:30
286,1606505274,1706.48,5747.12,6756.75,15.6,81.07,99187.75,0.0,28,287, Fri, 20/11/27, 19:27:54
287,1606505373,1706.48,5813.95,6666.66,15.72,80.17,99185.98,0.0,28,288, Fri, 20/11/27, 19:29:33
288,1606505457,1706.48,5813.95,6666.66,15.92,78.61,99188.08,0.0,28,289, Fri, 20/11/27, 19:30:57
289,1606505541,1700.68,5813.95,6756.75,16.04,77.8,99191.65,0.0,28,290, Fri, 20/11/27, 19:32:21
290,1606505625,1706.48,5747.12,6756.75,16.09,77.19,99198.88,0.0,28,291, Fri, 20/11/27, 19:33:45
291,1606505709,1706.48,5813.95,6756.75,16.05,77.04,99189.61,0.0,28,292, Fri, 20/11/27, 19:35:09
292,1606505793,1712.32,5747.12,6756.75,16.01,77.12,99191.24,0.0,28,293, Fri, 20/11/27, 19:36:33
293,1606505887,1712.32,5747.12,6756.75,16.05,76.84,99188.76,0.0,28,294, Fri, 20/11/27, 19:38:07
294,1606505979,1712.32,5747.12,6666.66,16.04,76.73,99195.15,0.0,28,295, Fri, 20/11/27, 19:39:39
295,1606506071,1718.21,5813.95,6756.75,15.97,77.08,99195.12,0.0,28,296, Fri, 20/11/27, 19:41:11
296,1606506177,1718.21,5813.95,6756.75,15.92,77.28,99189.95,0.0,28,297, Fri, 20/11/27, 19:42:57
297,1606506274,1718.21,5813.95,6756.75,15.86,77.58,99187.88,0.0,28,298, Fri, 20/11/27, 19:44:34
298,1606506358,1718.21,5747.12,6756.75,15.81,77.97,99199.36,0.0,28,299, Fri, 20/11/27, 19:45:58
299,1606506442,1724.13,5747.12,6756.75,15.73,78.23,99195.81,0.0,28,300, Fri, 20/11/27, 19:47:22
300,1606506526,1724.13,5747.12,6666.66,15.56,79.18,99201.50,0.0,28,301, Fri, 20/11/27, 19:48:46
301,1606506610,1724.13,5747.12,6756.75,15.43,80.12,99206.58,0.0,28,302, Fri, 20/11/27, 19:50:10
302,1606506694,1724.13,5747.12,6756.75,15.43,80.18,99213.12,0.0,28,303, Fri, 20/11/27, 19:51:34
303,1606506778,1730.1,5747.12,6756.75,15.39,80.36,99208.12,0.0,28,304, Fri, 20/11/27, 19:52:58
304,1606506862,1736.11,5747.12,6756.75,15.39,80.49,99213.48,0.0,28,305, Fri, 20/11/27, 19:54:22
305,1606506946,1736.11,5747.12,6756.75,15.34,80.96,99207.90,0.0,28,306, Fri, 20/11/27, 19:55:46
306,1606507030,1736.11,5747.12,6756.75,15.36,80.73,99217.39,0.0,28,307, Fri, 20/11/27, 19:57:10
307,1606507128,1742.16,5747.12,6756.75,15.38,80.47,99215.51,0.0,28,308, Fri, 20/11/27, 19:58:48
308,1606507212,1736.11,5813.95,6756.75,15.34,80.71,99215.10,0.0,28,309, Fri, 20/11/27, 20:00:12
309,1606507304,1736.11,5813.95,6756.75,15.43,80.48,99220.11,0.0,28,310, Fri, 20/11/27, 20:01:44
310,1606507407,1736.11,5747.12,6666.66,15.47,79.88,99221.39,0.0,23,311, Fri, 20/11/27, 20:03:27
311,1606507491,1742.16,5813.95,6756.75,15.52,79.62,99221.62,0.0,28,312, Fri, 20/11/27, 20:04:51
312,1606507575,1742.16,5747.12,6666.66,15.56,79.45,99217.52,0.0,22,313, Fri, 20/11/27, 20:06:15
313,1606507659,1742.16,5813.95,6756.75,15.64,78.83,99213.86,0.0,28,314, Fri, 20/11/27, 20:07:39
314,1606507758,1748.25,5747.12,6756.75,15.73,78.12,99212.69,0.0,28,315, Fri, 20/11/27, 20:09:18
315,1606507842,1748.25,5813.95,6666.66,15.75,77.87,99215.99,0.0,28,316, Fri, 20/11/27, 20:10:42
316,1606507926,1748.25,5813.95,6666.66,15.78,77.99,99216.40,0.0,28,317, Fri, 20/11/27, 20:12:06
317,1606508010,1754.38,5747.12,6666.66,15.73,77.73,99221.55,0.0,28,318, Fri, 20/11/27, 20:13:30
318,1606508108,1748.25,5747.12,6756.75,15.64,78.41,99220.05,0.0,28,319, Fri, 20/11/27, 20:15:08
319,1606508192,1754.38,5813.95,6756.75,15.67,78.24,99211.01,0.0,28,320, Fri, 20/11/27, 20:16:32
320,1606508276,1754.38,5813.95,6756.75,15.67,78.27,99213.49,0.0,28,321, Fri, 20/11/27, 20:17:56
321,1606508360,1754.38,5813.95,6756.75,15.71,78.22,99207.72,0.0,28,322, Fri, 20/11/27, 20:19:20
322,1606508458,1760.56,5747.12,6756.75,15.77,77.83,99209.44,0.0,28,323, Fri, 20/11/27, 20:20:58
323,1606508572,1760.56,5747.12,6756.75,15.75,77.63,99213.52,0.0,28,324, Fri, 20/11/27, 20:22:52
324,1606508656,1766.78,5681.81,6756.75,15.65,78.0,99213.28,0.0,20,325, Fri, 20/11/27, 20:24:16
325,1606508740,1760.56,5747.12,6756.75,15.61,78.52,99212.44,0.0,28,326, Fri, 20/11/27, 20:25:40
326,1606508824,1766.78,5681.81,6756.75,15.53,78.99,99209.10,0.0,28,327, Fri, 20/11/27, 20:27:04
327,1606508921,1766.78,5681.81,6756.75,15.47,79.3,99209.88,0.0,28,328, Fri, 20/11/27, 20:28:41
328,1606509019,1773.04,5681.81,6756.75,15.48,79.14,99216.69,0.0,28,329, Fri, 20/11/27, 20:30:19
329,1606509118,1773.04,5747.12,6756.75,15.42,79.48,99206.10,0.0,28,330, Fri, 20/11/27, 20:31:58
330,1606509202,1766.78,5747.12,6756.75,15.34,79.75,99214.25,0.0,28,331, Fri, 20/11/27, 20:33:22
331,1606509286,1779.35,5681.81,6666.66,15.27,80.17,99214.86,0.0,28,332, Fri, 20/11/27, 20:34:46
332,1606509370,1779.35,5882.35,6666.66,15.32,80.02,99210.78,0.0,28,333, Fri, 20/11/27, 20:36:10
333,1606509466,1779.35,5813.95,6756.75,15.35,79.76,99209.38,0.0,28,334, Fri, 20/11/27, 20:37:46
334,1606509561,1779.35,5813.95,6756.75,15.35,79.67,99206.08,0.0,28,335, Fri, 20/11/27, 20:39:21
335,1606509660,1779.35,5813.95,6666.66,15.23,80.27,99216.28,0.0,28,336, Fri, 20/11/27, 20:41:00
336,1606509768,1785.71,5813.95,6756.75,15.06,81.3,99215.11,0.0,28,337, Fri, 20/11/27, 20:42:48
337,1606509852,1785.71,5813.95,6756.75,14.97,81.99,99212.75,0.0,28,338, Fri, 20/11/27, 20:44:12
338,1606509936,1785.71,5882.35,6666.66,14.93,82.47,99219.50,0.0,28,339, Fri, 20/11/27, 20:45:36
339,1606510035,1785.71,5813.95,6756.75,14.93,82.69,99205.31,0.0,28,340, Fri, 20/11/27, 20:47:15
340,1606510119,1798.56,5813.95,6756.75,14.84,83.21,99213.65,0.0,28,341, Fri, 20/11/27, 20:48:39
341,1606510217,1792.11,5882.35,6756.75,14.72,84.34,99206.81,0.0,28,342, Fri, 20/11/27, 20:50:17
342,1606510315,1792.11,5813.95,6666.66,14.84,83.96,99220.48,0.0,28,343, Fri, 20/11/27, 20:51:55
343,1606510399,1798.56,5813.95,6666.66,14.93,83.24,99217.65,0.0,28,344, Fri, 20/11/27, 20:53:19
344,1606510484,1805.05,5813.95,6756.75,14.93,83.08,99223.00,0.0,28,345, Fri, 20/11/27, 20:54:44
345,1606510583,1805.05,5813.95,6756.75,14.97,82.75,99225.10,0.0,28,346, Fri, 20/11/27, 20:56:23
346,1606510667,1798.56,5813.95,6666.66,14.89,83.3,99217.39,0.0,28,347, Fri, 20/11/27, 20:57:47
347,1606510765,1798.56,5882.35,6666.66,14.81,83.84,99220.02,0.0,28,348, Fri, 20/11/27, 20:59:25
348,1606510850,1805.05,5882.35,6756.75,14.76,84.17,99213.60,0.0,28,349, Fri, 20/11/27, 21:00:50
349,1606510943,1811.59,5813.95,6666.66,14.68,84.98,99213.56,0.0,28,350, Fri, 20/11/27, 21:02:23
350,1606511051,1811.59,5813.95,6666.66,14.72,84.97,99218.50,0.0,28,351, Fri, 20/11/27, 21:04:11
351,1606511136,1805.05,5882.35,6666.66,14.82,84.74,99227.85,0.0,28,352, Fri, 20/11/27, 21:05:36
352,1606511235,1818.18,5747.12,6666.66,14.81,84.26,99219.19,0.0,28,353, Fri, 20/11/27, 21:07:15
353,1606511330,1811.59,5747.12,6756.75,14.71,84.79,99217.02,0.0,28,354, Fri, 20/11/27, 21:08:50
354,1606511428,1818.18,5747.12,6666.66,14.68,85.57,99219.06,0.0,28,355, Fri, 20/11/27, 21:10:28
355,1606511528,1818.18,5747.12,6666.66,14.76,85.28,99219.98,0.0,28,356, Fri, 20/11/27, 21:12:08
356,1606511613,1824.81,5747.12,6756.75,14.8,84.97,99228.20,0.0,28,357, Fri, 20/11/27, 21:13:33
357,1606511698,1824.81,5747.12,6756.75,14.85,84.99,99224.98,0.0,28,358, Fri, 20/11/27, 21:14:58
358,1606511783,1824.81,5747.12,6666.66,14.9,84.35,99227.70,0.0,28,359, Fri, 20/11/27, 21:16:23
359,1606511868,1824.81,5747.12,6666.66,14.97,84.11,99224.48,0.0,28,360, Fri, 20/11/27, 21:17:48
360,1606511953,1824.81,5813.95,6756.75,15.06,83.46,99225.78,0.0,28,361, Fri, 20/11/27, 21:19:13
361,1606512051,1831.5,5813.95,6666.66,15.09,83.28,99225.78,0.0,28,362, Fri, 20/11/27, 21:20:51
362,1606512151,1824.81,5747.12,6756.75,15.03,83.55,99228.62,0.0,27,363, Fri, 20/11/27, 21:22:31
363,1606512244,1824.81,5813.95,6756.75,15.07,83.32,99229.89,0.0,27,364, Fri, 20/11/27, 21:24:04
364,1606512353,1831.5,5813.95,6666.66,15.05,83.01,99227.62,0.0,28,365, Fri, 20/11/27, 21:25:53
365,1606512452,1838.23,5813.95,6756.75,15.01,83.39,99224.69,0.0,27,366, Fri, 20/11/27, 21:27:32
366,1606512537,1838.23,5747.12,6756.75,14.94,83.55,99226.30,0.0,27,367, Fri, 20/11/27, 21:28:57
367,1606512622,1831.5,5813.95,6756.75,14.9,84.12,99228.70,0.0,27,368, Fri, 20/11/27, 21:30:22
368,1606512707,1838.23,5747.12,6756.75,14.82,84.32,99219.19,0.0,27,369, Fri, 20/11/27, 21:31:47
369,1606512802,1845.01,5813.95,6756.75,14.64,85.21,99217.60,0.0,27,370, Fri, 20/11/27, 21:33:22
370,1606512887,1845.01,5813.95,6756.75,14.59,86.17,99216.72,0.0,27,371, Fri, 20/11/27, 21:34:47
371,1606512986,1845.01,5747.12,6666.66,14.6,86.28,99216.32,0.0,27,372, Fri, 20/11/27, 21:36:26
372,1606513071,1838.23,5747.12,6756.75,14.64,86.21,99217.80,0.0,27,373, Fri, 20/11/27, 21:37:51
373,1606513166,1845.01,5747.12,6756.75,14.67,86.28,99215.76,0.0,27,374, Fri, 20/11/27, 21:39:26
374,1606513264,1851.85,5747.12,6756.75,14.78,85.08,99221.24,0.0,27,375, Fri, 20/11/27, 21:41:04
375,1606513349,1851.85,5747.12,6756.75,14.8,84.93,99224.90,0.0,27,376, Fri, 20/11/27, 21:42:29
376,1606513434,1851.85,5747.12,6666.66,14.75,85.06,99226.94,0.0,27,377, Fri, 20/11/27, 21:43:54
377,1606513546,1851.85,5747.12,6666.66,14.64,85.58,99222.12,0.0,27,378, Fri, 20/11/27, 21:45:46
378,1606513631,1858.73,5747.12,6756.75,14.64,86.14,99216.95,0.0,27,379, Fri, 20/11/27, 21:47:11
379,1606513726,1865.67,5747.12,6756.75,14.61,86.29,99218.82,0.0,27,380, Fri, 20/11/27, 21:48:46
380,1606513826,1865.67,5747.12,6756.75,14.67,86.05,99217.42,0.0,27,381, Fri, 20/11/27, 21:50:26
381,1606513911,1858.73,5747.12,6756.75,14.75,85.72,99213.80,0.0,27,382, Fri, 20/11/27, 21:51:51
382,1606513996,1872.65,5747.12,6756.75,14.75,85.18,99206.62,0.0,27,383, Fri, 20/11/27, 21:53:16
383,1606514081,1865.67,5813.95,6756.75,14.71,85.67,99218.69,0.0,27,384, Fri, 20/11/27, 21:54:41
384,1606514179,1872.65,5747.12,6756.75,14.71,85.76,99211.69,0.0,27,385, Fri, 20/11/27, 21:56:19
385,1606514264,1865.67,5681.81,6666.66,14.67,85.63,99210.22,0.0,27,386, Fri, 20/11/27, 21:57:44
386,1606514364,1865.67,5813.95,6666.66,14.6,86.14,99212.85,0.0,27,387, Fri, 20/11/27, 21:59:24
387,1606514449,1872.65,5747.12,6756.75,14.61,85.98,99213.65,0.0,27,388, Fri, 20/11/27, 22:00:49
388,1606514534,1872.65,5681.81,6666.66,14.56,86.53,99204.78,0.0,27,389, Fri, 20/11/27, 22:02:14
389,1606514619,1872.65,5747.12,6756.75,14.56,86.38,99209.92,0.0,27,390, Fri, 20/11/27, 22:03:39
390,1606514712,1872.65,5681.81,6666.66,14.56,86.24,99204.58,0.0,27,391, Fri, 20/11/27, 22:05:12
391,1606514805,1879.69,5747.12,6666.66,14.47,87.05,99209.05,0.0,20,392, Fri, 20/11/27, 22:06:45
392,1606514922,1886.79,5681.81,6756.75,14.57,86.76,99210.55,0.0,27,393, Fri, 20/11/27, 22:08:42
393,1606515007,1879.69,5681.81,6756.75,14.55,86.5,99208.28,0.0,27,394, Fri, 20/11/27, 22:10:07
394,1606515092,1879.69,5747.12,6666.66,14.47,86.83,99201.40,0.0,27,395, Fri, 20/11/27, 22:11:32
395,1606515189,1893.93,5681.81,6756.75,14.43,87.22,99198.30,0.0,27,396, Fri, 20/11/27, 22:13:09
396,1606515274,1886.79,5747.12,6666.66,14.4,87.55,99201.12,0.0,27,397, Fri, 20/11/27, 22:14:34
397,1606515359,1893.93,5681.81,6756.75,14.39,87.49,99204.82,0.0,27,398, Fri, 20/11/27, 22:15:59
398,1606515444,1893.93,5681.81,6756.75,14.31,88.12,99208.45,0.0,27,399, Fri, 20/11/27, 22:17:24
399,1606515544,1893.93,5681.81,6756.75,14.35,88.09,99201.10,0.0,27,400, Fri, 20/11/27, 22:19:04
400,1606515629,1901.14,5681.81,6756.75,14.35,88.29,99207.06,0.0,27,401, Fri, 20/11/27, 22:20:29
401,1606515727,1901.14,5747.12,6666.66,14.35,88.3,99196.56,0.0,27,402, Fri, 20/11/27, 22:22:07
402,1606515813,1901.14,5681.81,6756.75,14.28,88.49,99202.65,0.0,27,403, Fri, 20/11/27, 22:23:33
403,1606515899,1908.39,5681.81,6756.75,14.22,88.83,99201.74,0.0,27,404, Fri, 20/11/27, 22:24:59
404,1606515985,1901.14,5747.12,6666.66,14.14,89.34,99201.65,0.0,27,405, Fri, 20/11/27, 22:26:25
405,1606516101,1901.14,5747.12,6756.75,14.15,89.79,99209.45,0.0,27,406, Fri, 20/11/27, 22:28:21
406,1606516187,1901.14,5747.12,6666.66,14.14,89.7,99202.65,0.0,27,407, Fri, 20/11/27, 22:29:47
407,1606516273,1901.14,5681.81,6756.75,14.1,90.42,99204.88,0.0,27,408, Fri, 20/11/27, 22:31:13
408,1606516359,1915.7,5747.12,6756.75,14.11,90.54,99195.89,0.0,27,409, Fri, 20/11/27, 22:32:39
409,1606516445,1915.7,5681.81,6849.31,14.17,90.11,99194.30,0.0,27,410, Fri, 20/11/27, 22:34:05
410,1606516531,1915.7,5681.81,6756.75,14.1,90.08,99198.55,0.0,27,411, Fri, 20/11/27, 22:35:31
411,1606516617,1915.7,5681.81,6849.31,14.02,90.56,99188.36,0.0,27,412, Fri, 20/11/27, 22:36:57
412,1606516703,1923.07,5681.81,6756.75,13.93,90.7,99193.80,0.0,27,413, Fri, 20/11/27, 22:38:23
413,1606516789,1923.07,5681.81,6849.31,13.85,92.16,99192.72,0.0,27,414, Fri, 20/11/27, 22:39:49
414,1606516875,1923.07,5681.81,6849.31,13.86,92.25,99194.55,0.0,27,415, Fri, 20/11/27, 22:41:15
415,1606516975,1923.07,5681.81,6849.31,13.86,92.77,99189.02,0.0,26,416, Fri, 20/11/27, 22:42:55
416,1606517061,1923.07,5747.12,6756.75,13.89,92.15,99185.36,0.0,26,417, Fri, 20/11/27, 22:44:21
417,1606517147,1937.98,5681.81,6849.31,13.78,93.02,99189.12,0.0,26,418, Fri, 20/11/27, 22:45:47
418,1606517241,1930.5,5681.81,6849.31,13.75,93.23,99183.55,0.0,26,419, Fri, 20/11/27, 22:47:21
419,1606517362,1930.5,5747.12,6666.66,13.64,94.38,99184.85,0.0,26,420, Fri, 20/11/27, 22:49:22
420,1606517448,1930.5,5747.12,6756.75,13.53,95.19,99187.98,0.0,26,421, Fri, 20/11/27, 22:50:48
421,1606517544,1937.98,5747.12,6666.66,13.52,95.59,99190.81,0.0,26,422, Fri, 20/11/27, 22:52:24
422,1606517642,1937.98,5681.81,6849.31,13.5,96.12,99194.48,0.0,26,423, Fri, 20/11/27, 22:54:02
423,1606517728,1937.98,5681.81,6849.31,13.5,95.73,99191.01,0.0,26,424, Fri, 20/11/27, 22:55:28
424,1606517829,1937.98,5681.81,6756.75,13.53,95.45,99185.30,0.0,26,425, Fri, 20/11/27, 22:57:09
425,1606517928,1945.52,5747.12,6756.75,13.43,96.16,99196.24,0.0,26,426, Fri, 20/11/27, 22:58:48
426,1606518025,1945.52,5747.12,6756.75,13.21,95.93,99190.15,0.0,26,427, Fri, 20/11/27, 23:00:25
427,1606518111,1953.12,5681.81,6849.31,12.97,98.76,99199.19,0.0,26,428, Fri, 20/11/27, 23:01:51
428,1606518210,1953.12,5681.81,6849.31,12.76,100.0,99194.70,0.0,26,429, Fri, 20/11/27, 23:03:30
429,1606518296,1953.12,5681.81,6756.75,12.67,100.0,99191.48,0.0,26,430, Fri, 20/11/27, 23:04:56
430,1606518394,1960.78,5681.81,6849.31,12.57,100.0,99187.88,0.0,26,431, Fri, 20/11/27, 23:06:34
431,1606518480,1953.12,5681.81,6849.31,12.56,100.0,99186.22,0.0,26,432, Fri, 20/11/27, 23:08:00
432,1606518599,1960.78,5617.97,6849.31,12.47,100.0,99184.64,0.0,26,433, Fri, 20/11/27, 23:09:59
433,1606518698,1953.12,5747.12,6756.75,12.31,100.0,99182.06,0.0,26,434, Fri, 20/11/27, 23:11:38
434,1606518784,1968.5,5681.81,6849.31,12.18,100.0,99181.85,0.0,26,435, Fri, 20/11/27, 23:13:04
435,1606518870,1968.5,5681.81,6849.31,12.1,100.0,99179.24,0.0,26,436, Fri, 20/11/27, 23:14:30
436,1606518969,1968.5,5681.81,6849.31,11.9,100.0,99175.38,0.0,26,437, Fri, 20/11/27, 23:16:09
437,1606519066,1968.5,5681.81,6849.31,11.8,100.0,99173.10,0.0,26,438, Fri, 20/11/27, 23:17:46
438,1606519166,1968.5,5681.81,6849.31,11.69,100.0,99166.:0,0.0,26,439, Fri, 20/11/27, 23:19:26
439,1606519252,1976.28,5681.81,6849.31,11.67,100.0,99163.18,0.0,25,440, Fri, 20/11/27, 23:20:52
440,1606519350,1976.28,5681.81,6849.31,11.64,100.0,99167.65,0.0,26,441, Fri, 20/11/27, 23:22:30
441,1606519450,1976.28,5681.81,6849.31,11.73,100.0,99161.35,0.0,26,442, Fri, 20/11/27, 23:24:10
442,1606519536,1984.12,5681.81,6849.31,11.85,100.0,99160.78,0.0,26,443, Fri, 20/11/27, 23:25:36
443,1606519622,1976.28,5681.81,6756.75,11.92,100.0,99163.74,0.0,26,444, Fri, 20/11/27, 23:27:02
444,1606519718,1984.12,5617.97,6849.31,11.86,100.0,99162.42,0.0,26,445, Fri, 20/11/27, 23:28:38
445,1606519836,1984.12,5617.97,6849.31,11.85,100.0,99168.90,0.0,26,446, Fri, 20/11/27, 23:30:36
446,1606519922,1992.03,5681.81,6849.31,11.85,100.0,99164.44,0.0,26,447, Fri, 20/11/27, 23:32:02
447,1606520022,1992.03,5617.97,6849.31,11.81,100.0,99163.12,0.0,26,448, Fri, 20/11/27, 23:33:42
448,1606520108,1992.03,5747.12,6756.75,11.72,100.0,99159.86,0.0,26,449, Fri, 20/11/27, 23:35:08
449,1606520194,1984.12,5681.81,6849.31,11.61,100.0,99149.42,0.0,26,450, Fri, 20/11/27, 23:36:34
450,1606520295,1992.03,5681.81,6849.31,11.51,100.0,99155.94,0.0,26,451, Fri, 20/11/27, 23:38:15
451,1606520381,2000.0,5681.81,6849.31,11.47,100.0,99152.95,0.0,26,452, Fri, 20/11/27, 23:39:41
452,1606520467,2000.0,5681.81,6849.31,11.42,100.0,99146.35,0.0,26,453, Fri, 20/11/27, 23:41:07
